ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	AUTOCOGID
12762	DonnoSo	hang (sth) up on a hook or nail	gɔ̀ndɔ̀rɔ́\\gɔ́ndùrì	gɔ̀ndɔ̀rɔ́	ɡ ɔ̀/ɔ ⁿd ɔ̀/ɔ r ɔ́/ɔ		5033
12763	Gourou	hang (sth) up on a hook or nail	kólló	kólló	k ó/o l l ó/o		5033
12764	JamsayAlphabet	hang (sth) up on a hook or nail	kɔrɔ	kɔrɔ	k ɔ r ɔ		5033
12765	JamsayDouentza	hang (sth) up on a hook or nail	kɔ́rɔ́	kɔ́rɔ́	k ɔ́/ɔ r ɔ́/ɔ		5033
12766	JamsayMondoro	hang (sth) up on a hook or nail	kɔ́llɔ́	kɔ́llɔ́	k ɔ́/ɔ l l ɔ́/ɔ		5033
12767	Mombo	hang (sth) up on a hook or nail	gɔ́ddɛ̀	gɔ́ddɛ̀	ɡ ɔ́/ɔ d d ɛ̀/ɛ		5033
12768	Najamba	hang (sth) up on a hook or nail	gùbɛ́	gùbɛ́	ɡ ù/u b ɛ́/ɛ		5040
12769	Nanga	hang (sth) up on a hook or nail	kɔ́rí	kɔ́rí	k ɔ́/ɔ r í/i		5033
12770	Penange	hang (sth) up on a hook or nail	gɔ́rdɛ̀, yélé	gɔ́rdɛ̀	ɡ ɔ́/ɔ r d ɛ̀/ɛ		5033
12771	PergeTegu	hang (sth) up on a hook or nail	kɔ́lɔ́	kɔ́lɔ́	k ɔ́/ɔ l ɔ́/ɔ		5033
12772	TebulUre	hang (sth) up on a hook or nail	gùbú (gùbútì)	gùbú_	ɡ ù/u b ú/u		5040
12773	Tiranige	hang (sth) up on a hook or nail	gúwɔ́	gúwɔ́	ɡ ú/u w ɔ́/ɔ		5040
12774	TogoKan	hang (sth) up on a hook or nail	jèré	jèré	dʒ è/e r é/e		5046
12775	TommoSoTongoTongo	hang (sth) up on a hook or nail	jèlé	jèlé	dʒ è/e l é/e		5046
12776	ToroTegu	hang (sth) up on a hook or nail	gùtú\\gùtɔ́	gùtú	ɡ ù/u t ú/u		5033
12777	YandaDom	hang (sth) up on a hook or nail	kɔ́rdɔ́\\kɔ́rdálì	kɔ́rdɔ́	k ɔ́/ɔ r d ɔ́/ɔ		5033
12778	YornoSo	hang (sth) up on a hook or nail	jèlé\\jèlé, kɔ́lɔ́\\kɔ́lɔ́	jèlé	dʒ è/e l é/e		5046
12007	BankanTey	happy	kɛ̀ndɛ̀ɛ́rùm\\ɛ́rù, húyàm\\húyà	kɛ̀ndɛ̀ɛ́rùm	k ɛ̀/ɛ ⁿd ɛ̀ɛ́/ɛː r ù/u m		5047
12008	BenTey	happy	cɛ̀lɛ̀[ɛ́rìm] ~ [ɛ́rùm]	cɛ̀lɛ̀	tʃ ɛ̀/ɛ l ɛ̀/ɛ		5048
12009	DogulDomA	happy	ɛ́llìyɔ̀	ɛ́llìyɔ̀	ɛ́/ɛ l l ì/i j ɔ̀/ɔ		5049
12010	JamsayAlphabet	happy	cɛnɛeri	cɛnɛeri	tʃ ɛ n ɛ e r i		5050
12011	JamsayDouentza	happy	cɛ̀nɛ̀érìn\\érùm	cɛ̀nɛ̀érìn	tʃ ɛ̀/ɛ n ɛ̀/ɛ é/e r ì/i n		5050
12012	Mombo	happy	dòŋgò nà ɛ́llá	dòŋgò_nà_ɛ́llá	d ò/o ŋ ɡ ò/o + n à/a + ɛ́/ɛ l l á/a		5052
12013	Najamba	happy	ɛ̀liyè\\ɛ̀lúmbò	ɛ̀liyè	ɛ̀/ɛ l i j è/e		5049
12014	Nanga	happy	kɛ̀ndɛ̀ɛ́rì bàŋgà, síyésɛ̀	kɛ̀ndɛ̀ɛ́rì_bàŋgà	k ɛ̀/ɛ ⁿd ɛ̀ɛ́/ɛː r ì/i + b à/a ŋ ɡ à/a		5047
12015	PergeTegu	happy	kɛ́lɛ̀énnù\\érùm	kɛ́lɛ̀énnù	k ɛ́/ɛ l ɛ̀/ɛ é/e n n ù/u		5055
12016	TogoKan	happy	kɛ̀nɛ̀ɛ́lú, [kɛ̀nɛ̀ ɛ́lú] báŋá	kɛ̀nɛ̀ɛ́lú	k ɛ̀/ɛ n ɛ̀ɛ́/ɛː l ú/u		5056
12017	TommoSoTongoTongo	happy	kíndɛ́ ɛ̀lɛ̀lú	kíndɛ́_ɛ̀lɛ̀lú	k í/i ⁿd ɛ́/ɛ + ɛ̀/ɛ l ɛ̀/ɛ l ú/u		5057
12018	YandaDom	happy	cìndàɛ̀ljì	cìndàɛ̀ljì	tʃ ì/i ⁿd à/a ɛ̀/ɛ l dʒ ì/i		5058
12019	YornoSo	happy	ìnɛ̀ kínɛ́ɛ̀lɛ̀l	ìnɛ̀_kínɛ́ɛ̀lɛ̀l	ì/i n ɛ̀/ɛ + k í/i n ɛ́ɛ̀/ɛː l ɛ̀/ɛ l		5056
15084	BankanTey	hard (dry)	ma᷈wⁿ	ma᷈wⁿ	m a᷈/a w̃		5059
15085	BenTey	hard (dry)	mǎ:	mǎ:	m ǎ:/aː		5059
15086	DonnoSo	hard (dry)	mǎy	mǎy	m ǎ/a j		5059
15087	JamsayDouentza	hard (dry)	mǎyⁿ	mǎyⁿ	m ǎ/a yⁿ/ỹ		5059
15088	Najamba	hard (dry)	mǎyŋgò\\mǎyyè	mǎyŋgò	m ǎ/a j ŋ ɡ ò/o		5063
15089	Nanga	hard (dry)	mǎ:	mǎ:	m ǎ:/aː		5059
15090	PergeTegu	hard (dry)	mǎyⁿ	mǎyⁿ	m ǎ/a yⁿ/ỹ		5059
15091	TommoSoTongoTongo	hard (dry)	máyyám, ɛ́ɛ́ⁿ, máá	máyyám	m á/a j j á/a m		5066
15092	ToroTegu	hard (dry)	mǎyⁿ	mǎyⁿ	m ǎ/a yⁿ/ỹ		5059
15093	YornoSo	hard (dry)	mǎ:	mǎ:	m ǎ:/aː		5059
15064	BankanTey	hard, firm, solid, stiff (surface, object)	ma᷈wⁿ	ma᷈wⁿ	m a᷈/a w̃		5067
15065	BenTey	hard, firm, solid, stiff (surface, object)	ma᷈wⁿ	ma᷈wⁿ	m a᷈/a w̃		5067
15066	Bunoge	hard, firm, solid, stiff (surface, object)	ɲà:ŋì ("dry")	ɲà:ŋì_	ɲ/ɲ à:/aː ŋ ì/i		5069
15067	DogulDomB	hard, firm, solid, stiff (surface, object)	ɛ́gɛ̀ŋ̀	ɛ́gɛ̀ŋ̀	ɛ́/ɛ ɡ ɛ̀/ɛ ŋ̀/ŋ		5070
15068	DonnoSo	hard, firm, solid, stiff (surface, object)	tónnò	tónnò	t ó/o n n ò/o		5071
15069	Gourou	hard, firm, solid, stiff (surface, object)	déŋ	déŋ	d é/e ŋ		5071
15070	JamsayAlphabet	hard, firm, solid, stiff (surface, object)	deŋ	deŋ	d e ŋ		5071
15071	JamsayDouentza	hard, firm, solid, stiff (surface, object)	déŋ	déŋ	d é/e ŋ		5071
15072	Mombo	hard, firm, solid, stiff (surface, object)	kéndékéndú	kéndékéndú	k é/e ⁿd é/e k é/e ⁿd ú/u		5075
15073	Najamba	hard, firm, solid, stiff (surface, object)	mǎyyè\\mǎyŋgò	mǎyyè	m ǎ/a j j è/e		5076
15074	Nanga	hard, firm, solid, stiff (surface, object)	márⁿî, ɛ̌:	márⁿî	m á/a r̃ î/i		5077
15075	Penange	hard, firm, solid, stiff (surface, object)	kàmmì	kàmmì	k à/a m m ì/i		5078
15076	PergeTegu	hard, firm, solid, stiff (surface, object)	mǎyⁿ	mǎyⁿ	m ǎ/a yⁿ/ỹ		5067
15077	TebulUre	hard, firm, solid, stiff (surface, object)	márⁿɛ̀://mángɔ̀//mánmbɔ̀	márⁿɛ̀:	m á/a r̃ ɛ̀:/ɛː		5077
15078	Tiranige	hard, firm, solid, stiff (surface, object)	málání	málání	m á/a l á/a n í/i		5077
15079	TogoKan	hard, firm, solid, stiff (surface, object)	mǎ, kégú	mǎ	m ǎ/a		5067
15080	TommoSoTongoTongo	hard, firm, solid, stiff (surface, object)	máyyám, ɛ́ɛ́ⁿ	máyyám	m á/a j j á/a m		5076
15081	ToroTegu	hard, firm, solid, stiff (surface, object)	mǎw ~ m̀bǎw	mǎw	m ǎ/a w		5067
15082	YandaDom	hard, firm, solid, stiff (surface, object)	ʔə̀yⁿàyⁿ	ʔə̀yⁿàyⁿ	ʔ ə̀/ə yⁿ/ỹ à/a yⁿ/ỹ		5085
15083	YornoSo	hard, firm, solid, stiff (surface, object)	ɛ̌:ⁿ	ɛ̌:ⁿ	ɛ̌:ⁿ/ɛː		5086
11917	BankanTey	hate (sb, a food, etc.)	tá, wáncà káŋ	tá	t á/a		5087
11918	BenTey	hate (sb, a food, etc.)	wáɲɛ́	wáɲɛ́	w á/a ɲ/ɲ ɛ́/ɛ		5088
11919	Bunoge	hate (sb, a food, etc.)	kà:là ("not want")	kà:là_	k à:/aː l à/a		5089
11920	JamsayAlphabet	hate (sb, a food, etc.)	waɲa	waɲa	w a ɲ/ɲ a		5088
11921	JamsayDouentza	hate (sb, a food, etc.)	wáɲá	wáɲá	w á/a ɲ/ɲ á/a		5088
11922	Mombo	hate (sb, a food, etc.)	wáɲì kání	wáɲì_kání	w á/a ɲ/ɲ ì/i + k á/a n í/i		5092
11923	Najamba	hate (sb, a food, etc.)	wáɲɛ́	wáɲɛ́	w á/a ɲ/ɲ ɛ́/ɛ		5088
11924	Nanga	hate (sb, a food, etc.)	wáɲɛ́	wáɲɛ́	w á/a ɲ/ɲ ɛ́/ɛ		5088
11925	Penange	hate (sb, a food, etc.)	ntɛ̀: kání (a person), kéy=là (sth, "not want")	ntɛ̀:_kání_	n t ɛ̀:/ɛː + k á/a n í/i		5092
11926	PergeTegu	hate (sb, a food, etc.)	wáɲɛ́	wáɲɛ́	w á/a ɲ/ɲ ɛ́/ɛ		5088
11927	TebulUre	hate (sb, a food, etc.)	wáɲá (wáɲátì)	wáɲá_	w á/a ɲ/ɲ á/a		5088
11928	TommoSoTongoTongo	hate (sb, a food, etc.)	wɛ̀dɛ́	wɛ̀dɛ́	w ɛ̀/ɛ d ɛ́/ɛ		5088
11929	ToroTegu	hate (sb, a food, etc.)	wⁿáŋ\\wⁿáŋá	wⁿáŋ	w̃ á/a ŋ		5088
11930	YandaDom	hate (sb, a food, etc.)	wàɲú\\wàɲàlí	wàɲú	w à/a ɲ/ɲ ú/u		5088
11931	YornoSo	hate (sb, a food, etc.)	tú:tú: ìbɛ̀=lá	tú:tú:_ìbɛ̀=lá	t úː/uː t úː/uː + ì/i b ɛ̀/ɛ l á/a		5101
10154	BankanTey	have	yá só	yá_só	j á/a + s ó/o		5102
10155	BenTey	have	yá só	yá_só	j á/a + s ó/o		5102
10156	DogulDomB	have	yè jó, jò	yè_jó	j è/e + dʒ ó/o		5102
10157	DonnoSo	have	yí sɛ̀	yí_sɛ̀	j í/i + s ɛ̀/ɛ		5102
10158	Gourou	have	yɛ́ sá	yɛ́_sá	j ɛ́/ɛ + s á/a		5102
10159	JamsayAlphabet	have	sa	sa	s a		5107
10160	JamsayDouentza	have	sà	sà	s à/a		5107
10161	Mombo	have	sá:	sá:	s á:/aː		5107
10162	Najamba	have	jógò	jógò	dʒ ó/o ɡ ò/o		5110
10163	Nanga	have	yá sò	yá_sò	j á/a + s ò/o		5102
10164	PergeTegu	have	yá sà	yá_sà	j á/a + s à/a		5102
10165	TebulUre	have	yé sɔ̀	yé_sɔ̀	j é/e + s ɔ̀/ɔ		5102
10166	Tiranige	have	sá	sá	s á/a		5107
10167	TogoKan	have	sà	sà	s à/a		5107
10168	TommoSoTongoTongo	have	sɛ́	sɛ́	s ɛ́/ɛ		5107
10169	ToroTegu	have	sá	sá	s á/a		5107
10170	YandaDom	have	zò, yà zó	zò	z ò/o		5107
9207	BankanTey	have fun, play, sing and dance	cɛ̀mìrⁿɛ́ cɛ́mírⁿí	cɛ̀mìrⁿɛ́_cɛ́mírⁿí	tʃ ɛ̀/ɛ m ì/i r̃ ɛ́/ɛ + tʃ ɛ́/ɛ m í/i r̃ í/i		5111
9208	BenTey	have fun, play, sing and dance	cɛ̀mnɛ́ cɛ́mnɛ́	cɛ̀mnɛ́_cɛ́mnɛ́	tʃ ɛ̀/ɛ m n ɛ́/ɛ + tʃ ɛ́/ɛ m n ɛ́/ɛ		5112
9209	Bunoge	have fun, play, sing and dance	mɛ̀rɛ̀gè mérálè	mɛ̀rɛ̀gè_mérálè	m ɛ̀/ɛ r ɛ̀/ɛ ɡ è/e + m é/e r á/a l è/e		5113
9210	DogulDomA	have fun, play, sing and dance	kɛ́l kɛ̀ndɛ́	kɛ́l_kɛ̀ndɛ́	k ɛ́/ɛ l + k ɛ̀/ɛ ⁿd ɛ́/ɛ		5114
9211	DogulDomB	have fun, play, sing and dance	kɛ̌l kɛ́:ndɛ̀	kɛ̌l_kɛ́:ndɛ̀	k ɛ̌/ɛ l + k ɛ́:/ɛː ⁿd ɛ̀/ɛ		5114
9212	DonnoSo	have fun, play, sing and dance	kèdèkédè kédè	kèdèkédè_kédè	k è/e d è/e k é/e d è/e + k é/e d è/e		5116
9213	Gourou	have fun, play, sing and dance	kɛ̀rⁿìwⁿɛ́ kɛ́rⁿíwⁿɛ́	kɛ̀rⁿìwⁿɛ́_kɛ́rⁿíwⁿɛ́	k ɛ̀/ɛ r̃ ì/i w̃ ɛ́/ɛ + k ɛ́/ɛ r̃ í/i w̃ ɛ́/ɛ		5117
9214	JamsayAlphabet	have fun, play, sing and dance	cɛrⁿɛwⁿɛcɛrⁿɛwⁿɛ	cɛrⁿɛwⁿɛcɛrⁿɛwⁿɛ	tʃ ɛ r̃ ɛ w̃ ɛ tʃ ɛ r̃ ɛ w̃ ɛ		5118
9215	JamsayDouentza	have fun, play, sing and dance	cɛ̀rⁿɛ̀wⁿɛ́ cɛ́rⁿɛ́wⁿɛ́	cɛ̀rⁿɛ̀wⁿɛ́_cɛ́rⁿɛ́wⁿɛ́	tʃ ɛ̀/ɛ r̃ ɛ̀/ɛ w̃ ɛ́/ɛ + tʃ ɛ́/ɛ r̃ ɛ́/ɛ w̃ ɛ́/ɛ		5117
9216	JamsayMondoro	have fun, play, sing and dance	cɛ̀rⁿɛ̀wⁿɛ́ cɛ́rⁿɛ́wⁿɛ́	cɛ̀rⁿɛ̀wⁿɛ́_cɛ́rⁿɛ́wⁿɛ́	tʃ ɛ̀/ɛ r̃ ɛ̀/ɛ w̃ ɛ́/ɛ + tʃ ɛ́/ɛ r̃ ɛ́/ɛ w̃ ɛ́/ɛ		5117
9217	Najamba	have fun, play, sing and dance	kèlàmbó kélám	kèlàmbó_kélám	k è/e l à/a ⁿb ó/o + k é/e l á/a m		5121
9218	Nanga	have fun, play, sing and dance	kɛ̀mìrⁿɛ́ kɛ́mírⁿí	kɛ̀mìrⁿɛ́_kɛ́mírⁿí	k ɛ̀/ɛ m ì/i r̃ ɛ́/ɛ + k ɛ́/ɛ m í/i r̃ í/i		5111
9219	Penange	have fun, play, sing and dance	mɛ̀rɔ̀ mɛ́rɛ́	mɛ̀rɔ̀_mɛ́rɛ́	m ɛ̀/ɛ r ɔ̀/ɔ + m ɛ́/ɛ r ɛ́/ɛ		5113
9220	PergeTegu	have fun, play, sing and dance	kɛ̀mnɛ́ kɛ́mnɛ́	kɛ̀mnɛ́_kɛ́mnɛ́	k ɛ̀/ɛ m n ɛ́/ɛ + k ɛ́/ɛ m n ɛ́/ɛ		5112
9221	TebulUre	have fun, play, sing and dance	cɛ̀mnɛ́ cɛ́mné: (cɛ́mné:tì)	cɛ̀mnɛ́_cɛ́mné:_	tʃ ɛ̀/ɛ m n ɛ́/ɛ + tʃ ɛ́/ɛ m n é:/eː		5112
9222	Tiranige	have fun, play, sing and dance	nàjì nájó	nàjì_nájó	n à/a dʒ ì/i + n á/a dʒ ó/o		5126
9223	TogoKan	have fun, play, sing and dance	kɛ̀rɛ́ kɛ́nì:	kɛ̀rɛ́_kɛ́nì:	k ɛ̀/ɛ r ɛ́/ɛ + k ɛ́/ɛ n ì:/iː		5114
9224	TommoSoTongoTongo	have fun, play, sing and dance	kílɛ́mɔ́	kílɛ́mɔ́	k í/i l ɛ́/ɛ m ɔ́/ɔ		5128
9225	ToroTegu	have fun, play, sing and dance	cɛ̀ná cɛ́nú\\cɛ́ná	cɛ̀ná_cɛ́nú	tʃ ɛ̀/ɛ n á/a + tʃ ɛ́/ɛ n ú/u		5112
9226	YandaDom	have fun, play, sing and dance	cɛ̀mnà cɛ́mnɛ́	cɛ̀mnà_cɛ́mnɛ́	tʃ ɛ̀/ɛ m n à/a + tʃ ɛ́/ɛ m n ɛ́/ɛ		5112
9227	YornoSo	have fun, play, sing and dance	yɔ́gɔ̀rɔ̀ yɔ̀gɔ́rɔ́	yɔ́gɔ̀rɔ̀_yɔ̀gɔ́rɔ́	j ɔ́/ɔ ɡ ɔ̀/ɔ r ɔ̀/ɔ + j ɔ̀/ɔ ɡ ɔ́/ɔ r ɔ́/ɔ		5131
2029	Ampari	head	kò: (kò: gé)	kò:_	k òː/oː		5152
2030	BankanTey	head	kû:	kû:	k ûː/uː		5152
2031	BenTey	head	kû:, kùtógórò	kû:	k ûː/uː		5152
2032	Bunoge	head	kò (kò:)	kò_	k ò/o		5152
2033	DogulDomA	head	kíígù	kíígù	k íí/iː ɡ ù/u		5152
2034	DogulDomB	head	kî:g, dánà:	kî:g	k î:/iː ɡ		5152
2035	DonnoSo	head	kû:, dánà	kû:	k ûː/uː		5152
2036	Gourou	head	kú:ⁿ	kú:ⁿ	k ṹː/ũː		5152
2037	JamsayAlphabet	head	darⁿa,kuⁿ	darⁿa	d a r̃ a		5140
2038	JamsayDouentza	head	dárⁿá, kú:ⁿ	dárⁿá	d á/a r̃ á/a		5140
2039	JamsayMondoro	head	kú:ⁿ	kú:ⁿ	k ṹː/ũː		5152
2040	Mombo	head	kó:	kó:	k óː/oː		5152
2041	Najamba	head	kî:ŋgè\\kî:, dánà:\\dánɛ̀:	kî:ŋgè	k î:/iː ŋ ɡ è/e		5152
2042	Nanga	head	kû:	kû:	k ûː/uː		5152
2043	Penange	head	kó:	kó:	k óː/oː		5152
2044	PergeTegu	head	kù:tógóró	kù:tógóró	k ùː/uː t ó/o ɡ ó/o r ó/o		5147
2045	TebulUre	head	kúgɔ́, dànàbándá	kúgɔ́	k ú/u ɡ ɔ́/ɔ		5152
2046	Tiranige	head	kógó (Ningo), kògò (Boui), dànà (Boui), dáná (Ningo)	kógó_	k ó/o ɡ ó/o		5152
2047	TogoKan	head	kùⁿkɛ́nɛ́, kúⁿ, kùnúgóró	kùⁿkɛ́nɛ́	k ũ̀/ũ k ɛ́/ɛ n ɛ́/ɛ		5152
2048	TommoSoTongoTongo	head	kúú, dáná	kúú	k úː/uː		5152
2049	TomoKanDiangassagou	head	gòndò	gòndò	ɡ ò/o ⁿd ò/o		5152
2050	TomoKanSegue	head	gòndò	gòndò	ɡ ò/o ⁿd ò/o		5152
2051	ToroTegu	head	kú, kùbónó	kú	k ú/u		5152
2052	YandaDom	head	dàrⁿàbàndá, kòtógóró, dàrⁿá (also 'top'), kó: (abstractl)	dàrⁿàbàndá	d à/a r̃ à/a b à/a ⁿd á/a		5140
2053	YornoSo	head	kû:, dárⁿá	kû:	k ûː/uː		5152
9807	BankanTey	head cold	dúrùmà	dúrùmà	d ú/u r ù/u m à/a		5153
9808	BenTey	head cold	kìrⁿìbɔ̀mɔ̌yⁿ	kìrⁿìbɔ̀mɔ̌yⁿ	k ì/i r̃ ì/i b ɔ̀/ɔ m ɔ̌/ɔ yⁿ/ỹ		5165
9809	DogulDomB	head cold	qqq	qqq	q q q		5155
9810	JamsayAlphabet	head cold	cirⁿebɔmɔ	cirⁿebɔmɔ	tʃ i r̃ e b ɔ m ɔ		5165
9811	JamsayDouentza	head cold	cìrⁿèbɔ̀:mɔ́	cìrⁿèbɔ̀:mɔ́	tʃ ì/i r̃ è/e b ɔ̀:/ɔː m ɔ́/ɔ		5165
9812	Mombo	head cold	álándá	álándá	á/a l á/a ⁿd á/a		5158
9813	Najamba	head cold	bɔ̀mbɔ̀ŋgó	bɔ̀mbɔ̀ŋgó	b ɔ̀/ɔ ⁿb ɔ̀/ɔ ŋ ɡ ó/o		5159
9814	Nanga	head cold	kìrⁿè bɔ̀:mbɔ́	kìrⁿè_bɔ̀:mbɔ́	k ì/i r̃ è/e + b ɔ̀:/ɔː ⁿb ɔ́/ɔ		5160
9815	PergeTegu	head cold	kìrⁿèbɔ̀:mbɔ́	kìrⁿèbɔ̀:mbɔ́	k ì/i r̃ è/e b ɔ̀:/ɔː ⁿb ɔ́/ɔ		5165
9816	TebulUre	head cold	cìnèbɔ̀mbɔ́	cìnèbɔ̀mbɔ́	tʃ ì/i n è/e b ɔ̀/ɔ ⁿb ɔ́/ɔ		5165
9817	TogoKan	head cold	kìrⁿìbò:mó	kìrⁿìbò:mó	k ì/i r̃ ì/i b òː/oː m ó/o		5165
9818	TommoSoTongoTongo	head cold	kìnù bɔ̀mmɔ́	kìnù_bɔ̀mmɔ́	k ì/i n ù/u + b ɔ̀/ɔ m m ɔ́/ɔ		5160
9819	ToroTegu	head cold	bɔ̀mɔ́	bɔ̀mɔ́	b ɔ̀/ɔ m ɔ́/ɔ		5165
9820	YandaDom	head cold	cìnzàbɔ̀mɔ̀	cìnzàbɔ̀mɔ̀	tʃ ì/i n z à/a b ɔ̀/ɔ m ɔ̀/ɔ		5165
9821	YornoSo	head cold	kìnbɔ̀mɔ́	kìnbɔ̀mɔ́	k ì/i n b ɔ̀/ɔ m ɔ́/ɔ		5165
1955	BankanTey	head hair	kù: kùyá	kù:_kùyá	k ùː/uː + k ù/u j á/a		5166
1956	BenTey	head hair	kù:[kùkùyɔ́]	kù:	k ùː/uː		5167
1957	Bunoge	head hair	kó:kùlɛ̀	kó:kùlɛ̀	k óː/oː k ù/u l ɛ̀/ɛ		5168
1958	DonnoSo	head hair	kù:kèŋgèlé	kù:kèŋgèlé	k ùː/uː k è/e ŋ ɡ è/e l é/e		5168
1959	Gourou	head hair	kù:ⁿ kúrɔ́	kù:ⁿ_kúrɔ́	k ũ̀ː/ũː + k ú/u r ɔ́/ɔ		5166
1960	JamsayAlphabet	head hair	kuⁿkurɔ	kuⁿkurɔ	k ũː/ũ k u/u r ɔ		5168
1961	JamsayDouentza	head hair	kù:ⁿ kúrɔ́	kù:ⁿ_kúrɔ́	k ũ̀ː/ũː + k ú/u r ɔ́/ɔ		5166
1962	Mombo	head hair	kó: kúlɛ̀	kó:_kúlɛ̀	k óː/oː + k ú/u l ɛ̀/ɛ		5166
1963	Najamba	head hair	kì: kùlɛ́	kì:_kùlɛ́	k ì:/iː + k ù/u l ɛ́/ɛ		5166
1964	Nanga	head hair	kù:kìyá	kù:kìyá	k ùː/uː k ì/i j á/a		5168
1965	Penange	head hair	kɔ̀:ŋgúlɛ̀	kɔ̀:ŋgúlɛ̀	k ɔ̀:/ɔː ŋ ɡ ú/u l ɛ̀/ɛ		5168
1966	PergeTegu	head hair	kù:kúrɔ́	kù:kúrɔ́	k ùː/uː k ú/u r ɔ́/ɔ		5168
1967	TogoKan	head hair	kùⁿkúrɔ́	kùⁿkúrɔ́	k ũ̀/ũ k ú/u r ɔ́/ɔ		5168
1968	TommoSoTongoTongo	head hair	kùŋgùlòý	kùŋgùlòý	k ù/u ŋ ɡ ù/u l ò/o j́/y		5168
1969	TomoKanDiangassagou	head hair	kùⁿkɛ̀lɛ̀	kùⁿkɛ̀lɛ̀	k ũ̀/ũ k ɛ̀/ɛ l ɛ̀/ɛ		5168
1970	TomoKanSegue	head hair	kùⁿkùlɛ̀	kùⁿkùlɛ̀	k ũ̀/ũ k ù/u l ɛ̀/ɛ		5168
1971	ToroTegu	head hair	kùkúrɔ́	kùkúrɔ́	k ù/u k ú/u r ɔ́/ɔ		5168
1972	YandaDom	head hair	kò:kùlà	kò:kùlà	k òː/oː k ù/u l à/a		5168
1973	YornoSo	head hair	kùkùlìý	kùkùlìý	k ù/u k ù/u l ì/i j́/y		5168
12373	Ampari	hear (sound, voice)	mánù (mànì, mánírí)	mánù_	m á/a n ù/u		5169
12374	BankanTey	hear (sound, voice)	nú	nú	n ú/u		5172
12375	BenTey	hear (sound, voice)	nǔ	nǔ	n ǔ/u		5172
12376	Bunoge	hear (sound, voice)	núndè	núndè	n ú/u ⁿd è/e		5172
12377	DogulDomA	hear (sound, voice)	nùŋɛ́	nùŋɛ́	n ù/u ŋ ɛ́/ɛ		5172
12378	DogulDomB	hear (sound, voice)	nùŋɛ́	nùŋɛ́	n ù/u ŋ ɛ́/ɛ		5172
12379	DonnoSo	hear (sound, voice)	ɛ́gɛ̀\\ɛ́gɛ̀	ɛ́gɛ̀	ɛ́/ɛ ɡ ɛ̀/ɛ		5177
12380	JamsayAlphabet	hear (sound, voice)	aga	aga	a ɡ a		5177
12381	JamsayDouentza	hear (sound, voice)	áɣá	áɣá	á/a ɣ á/a		5177
12382	JamsayMondoro	hear (sound, voice)	áɣá	áɣá	á/a ɣ á/a		5177
12383	Mombo	hear (sound, voice)	núndé	núndé	n ú/u ⁿd é/e		5172
12384	Najamba	hear (sound, voice)	ŋwɛ́\\ŋwɛ̀	ŋwɛ́	ŋ w ɛ́/ɛ		5180
12385	Nanga	hear (sound, voice)	nǔyⁿ	nǔyⁿ	n ǔ/u yⁿ/ỹ		5172
12386	Penange	hear (sound, voice)	núndé	núndé	n ú/u ⁿd é/e		5172
12387	PergeTegu	hear (sound, voice)	ɛ́gɛ́	ɛ́gɛ́	ɛ́/ɛ ɡ ɛ́/ɛ		5177
12388	TebulUre	hear (sound, voice)	nɔ́ (nɔ̀sɔ́, nɔ́bɔ̀)	nɔ́_	n ɔ́/ɔ		5172
12389	Tiranige	hear (sound, voice)	nú:ndó	nú:ndó	n úː/uː ⁿd ó/o		5172
12390	TogoKan	hear (sound, voice)	ɛ́gɛ́	ɛ́gɛ́	ɛ́/ɛ ɡ ɛ́/ɛ		5177
12391	TommoSoTongoTongo	hear (sound, voice)	ɛ́gɛ́	ɛ́gɛ́	ɛ́/ɛ ɡ ɛ́/ɛ		5177
12392	ToroTegu	hear (sound, voice)	ɛ́gú\\ɛ́gá	ɛ́gú	ɛ́/ɛ ɡ ú/u		5177
12393	YandaDom	hear (sound, voice)	nɔ́\\nwàlí	nɔ́	n ɔ́/ɔ		5172
12394	YornoSo	hear (sound, voice)	ɛ́gɛ́	ɛ́gɛ́	ɛ́/ɛ ɡ ɛ́/ɛ		5177
1415	Ampari	heart	dòwⁿsèmbè (dòwⁿsèmbè gé)	dòwⁿsèmbè_	d ò/o w̃ s è/e ⁿb è/e		5181
1416	BankanTey	heart	kɛ̀ndɛ̀ dúwà	kɛ̀ndɛ̀_dúwà	k ɛ̀/ɛ ⁿd ɛ̀/ɛ + d ú/u w à/a		5182
1417	BenTey	heart	cɛ̀lɛ̀yî:	cɛ̀lɛ̀yî:	tʃ ɛ̀/ɛ l ɛ̀/ɛ j î:/iː		5183
1418	Bunoge	heart	dòŋgòbè	dòŋgòbè	d ò/o ŋ ɡ ò/o b è/e		5184
1419	DogulDomA	heart	kìɲjɔ́ dònnɛ́	kìɲjɔ́_dònnɛ́	k ì/i ɲ/ɲ dʒ ɔ́/ɔ + d ò/o n n ɛ́/ɛ		5182
1420	DogulDomB	heart	kìnjɔ̀dòné:	kìnjɔ̀dòné:	k ì/i ⁿdʒ ɔ̀/ɔ d ò/o n é:/eː		5186
1421	DonnoSo	heart	kíndɛ̀	kíndɛ̀	k í/i ⁿd ɛ̀/ɛ		5182
1422	Gourou	heart	kɛ̀nɛ̀ î:ⁿ	kɛ̀nɛ̀_î:ⁿ	k ɛ̀/ɛ n ɛ̀/ɛ + î:ⁿ/ĩː		5188
