NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	POS
2451	boubou to below knees, tight-fitting neck and sleeve (worn with pants, for middle-aged and older men, known to Nanga and Tommo people)			
2452	boubou to feet, short sleeved, V-neck, easy to put on and to wash (new style from c. 2004)			
2453	boulder sitting on top of another boulder			
2455	boundary stones, stones marking the boundary of a field			
2457	bow and arrows			
2458	bow-wow! (dog's barkiing)			
2460	bowl-like wooden container with one open side (often a split-off section of a worn-out pounding mortar) kept a short distance in front of the loom, on which thick thread (warp) is laid to be fed into the loom			
2461	bowl-shaped earthenware basin (for bathing and other uses)			
2462	bowl-shaped earthenware water basin for bathing			
2463	bowlegged one			
2464	bowleggedness, being bowlegged (condition)			
2466	boy with big testicles			
2467	boy's bedroom			
2468	boy's game similar to checkers played with sticks and wild-date pits in holes dug in the sand			
2469	boys' house (independent structure)			
2470	bra, woman's breast support			
2474	bracelet with square ornament (silver or other metal)			
2476	braiding lady, (female) hairdresser			
2477	braids hanging down in front of ears			
2478	braids, hairstyle			
2480	brain disease			
2484	brand new, very new (intensifier)			
2485	branding iron (for branding animals)			
2486	brandish (e.g. stick), holding it out near target menacingly			
2487	brandish (e.g. stick), holding it over one's shoulder in position to strike			
2488	brazen, nosy (without fear or respect for others)			
2489	brazenness of sb who doesn't care what others think of him			
2491	bread-baking oven			
2494	break (e.g. brick) in half			
2496	break (large stems) with one's foot in harvesting grains			
2501	break cleanly (e.g. brick)			
2503	break into a fast run, dash away			
2504	break off (a protrusion on a stone, with a hammer)			
2505	break off a piece of (sth)			
2506	break off a piece of (sth) by pinching it between one's fingers and pulling			
2508	break off dead branches from a tree by hand (as firewood)			
2509	break off skin of (kola nut) by scraping with the thumb			
2510	break off, prune (flowering stem of onion, at its base, so the bulb will grow well)			
2511	break one's fast			
2514	break up (cooked rice sticking together) with downward strokes of the open face of a ladle, to cool it and so the sauce (when added later) will go to the bottom			
2515	break up (dry mud brick) by hammering			
2516	break up (e.g. bread) by hand into equal pieces			
2517	break up (hard pits of wild date or Sclerocarya, to collect the oily inner material) by beating it hard with a stone			
2518	break up (rotten or termite-eaten stump) with a rock to dislodge it (for firewood)			
2519	break up (solid millet cake) into chunks with the hand, before pouring milk onto it			
2520	break up lumps of flour in sieve with fingers while sifting			
2521	break up, crumble (cooked rice sticking together, cooked millet cakes) with the tips of the fingers, before adding the sauce			
2525	breast milk			
2526	breast section, brisket (in butchery)			
2532	breed of large sheep (in plains)			
2533	breed of sheep (large, with long ears)			
2534	breed of sheep (mid-sized)			
2535	breed of sheep (small, good climbers)			
2536	breed of sheep (with abundant wool)			
2537	breed of sheep (with limited wool)			
2538	breeze			
2539	brew (millet beer)			
2540	brick factory, place where mud-bricks are mass-produced (often a wet-season pond as it dries up)			
2541	brick fragments used to fill up a small remaining space in a wall			
2542	brick mold			
2543	brick-shaped (long in one dimension)			
2544	bride's return to father's home after one or two month period with husband (Nanga and Tommo practice)			
2545	brideprice (reverse dowry)			
2547	bridge of nose			
2548	bridle (reins and mouth bit)			
2549	brief rain, passing shower			
2550	bright light (e.g. in a house) (adverb)			
2551	bright point of light (star, flashlight) at a distance (adverb)			
2552	bright sunlight (e.g. early morning sunlight on a late sleeper outside) (adverb)			
2557	broad leaves (e.g. palm fronds) for roof of shed (esp. of blacksmith)			
2558	broad valley or canyon (between parallel mountain ridges)			
2560	broken pieces of millet spike (after pounding)			
2561	broken pieces of seed spike or cob (of millet etc.)			
2562	broken-up soft rock			
2563	bronze clasp used in women's hairdoes			
2564	bronze elbow-ring with circular cross-section			
2565	bronze elbow-ring with ridge (worn just above elbow)			
2569	brown (red) clay			
2570	brown balm lotion (Essential Balm) applied to lips or inside nostrils			
2571	brown dried onion-bulb pieces that have been pounded (spice)			
2572	brown dried onion-leaf spice for rice after being pounded			
2573	brown dried onion-leaf spice sold in balls (for rice sauce)			
2575	brownish			
2576	brownish cassava			
2580	brush away (trash, e.g. with shoe)			
2581	brush off or away (dust, insects)			
2583	bubbling, having bubbles (surface of water, e.g. after being poured into a pail) (adverb)			
2585	bud of baobab tree (specific word)			
2586	bud of néré tree (specific word)			
2587	bud of water lily flower (specific word)			
2595	build a Jamsay-style conical roof for a granary			
2596	build a fence (e.g. for a garden), make an enclosure			
2597	build a fence for a vegetable garden consisting of erect poles about 2m apart, connected by millet stalks			
2598	build a fence for a vegetable garden consisting of erect poles and millet stalks (verb only)			
2599	build a new roof (cover)			
2600	build a ridge around the edges of a roof (to channel rainwater to the gutter spouts)			
2601	build a shed			
2602	build a shelf with small bricks inside a house			
2603	build a simple enclosure (by piling up stones to form a wall)			
2604	build a small room (that will support a granary)			
2605	build a stone wall			
2606	build a wall (around courtyard)			
2607	build a wall (of a house)			
2608	build an enclosure (an animal pen, the walls of a housing compound with courtyard, etc.)			
2617	bundle of sorghum (any size)			
2618	bundle up (rope) into a clump			
2620	burlap (for bags and for water-can covers)			
2621	burn (e.g. meat) on a fire			
2624	burnt part of a cleared field, where branches were gathered together and burned			
2625	burrow (dug by an animal)			
2626	bursting out, flying out or off (e.g. steam from pot as lid is removed) (adverb)			
2629	bush gear (knife, shoulderbag, watercan, etc.)			
2631	but ...			
2634	butt (side) of hand			
2635	butt end of rifle			
2637	butter from cow's milk			
2641	button up (shirt)			
2642	buy spices			
2643	buy wholesale			
2645	by God (Arabic phrase in oaths)			
2646	by force, forcibly			
2647	by oneself (adverb)			
2648	by turns, in a rotation			
2649	cake made from pounded jujube pits			
2651	calabash (gourd) fruit			
2653	calabash clapper, percussion musical instrument with several calabash disks loosely strung together (with or without a gourd at the base) so that they clap together when the instrument is shaken (sole instrument played by men during the male circumcision festival in Songho)			
2654	calabash for carrying seedstock			
2655	calabash for cooking supper (all-purpose calabash used every day)			
2656	calabash for drinking cream of millet			
2657	calabash for fresh milk			
2658	calabash for holding grain			
2659	calabash for milk			
2660	calabash for milking			
2661	calabash for sour milk			
2662	calabash holder in the form of a vertical pole with three cut-off branches as prongs, for keeping a calabash off the ground (out of the reach of children, insects, etc.)			
2663	calabash shard used to serve food			
2664	calabash tomtom worn around neck or held on ground between legs (beaten with hands)			
2665	calabash used to carry cream of millet to fields			
2666	calabash vine			
2667	calabash with a hard protrusion representing the stump of the stem			
2668	calabash with four sticks, for drawing water in wells			
2670	calabash-cutter (man who saws gourds in half to make calabashes)			
2671	calabash-scraper (knife with curved blade, for trimming the inside of a calabash)			
2672	calabash-shaped, bowl-shaped (regular half-sphere)			
2674	calculation			
2677	call (by the imam's respondent) to stand			
2679	call a meeting			
2680	call back, cause (sb who has just left) to come back			
2681	call out loudly to (sb), shout to (sb)			
2683	calmly (adverb)			
2685	camel's back padding (under load)			
2686	candid, sincere, forthright person			
2687	candor, frankness, forthrightness (of someone who says what is in his heart)			
2688	canine tooth			
2690	cannot (intensive)			
2694	careful talk (slow, measured)			
2695	careless, negligent (work)			
2696	careless, sloppy (person)			
2697	carelessness, negligence (e.g. at work)			
2698	carelessness, sloppiness			
2700	carrion (meat or corpse of animal not properly slaughtered)			
2702	carry (child) on both shoulders			
2703	carry (child) on one's back			
2704	carry (child) on one's side with a wrap			
2705	carry (child) on one's side without a wrap (usually with one of the child's legs in front and the other behind)			
2706	carry (child) with its belly on one's shoulder			
2708	carry (e.g. suitcase) by holding its handle or strap in one's hand			
2710	carry (millet grain spikes) from field to village			
2712	carry harvested millet grain spikes (in baskets on the head, usually from a pile next to the field into the village)			
2713	carry out (deed)			
2714	carry out the first round of weeding work in the fields			
2715	carry out the second and final round of weeding work in the fields			
2716	carry out, put on (an event) on schedule (without a postponement)			
2718	carrying on the head (adverb)			
2719	carrying strap (e.g. for rifle or traveling bag)			
2720	cart drawn by donkeys or oxen			
2723	carve out a hole in wood (removing the debris, e.g. in a door frame, to fit the end of another piece of wood)			
2724	carve out a hole in wood or paper by turning a blade (screwdriver-fashion)			
2725	carved wooden door			
2729	cast spells, practice sorcery			
2730	caste (nation) of blacksmiths			
2731	caste-like Fulfulde-speaking group, numerous in the zone of Ambali			
2733	castrate (animal) by cutting			
2736	cat's-eye necklace (modern, with green beads in cat's-eye shape)			
2737	catatonic state induced by knowledge or intuition of a relative's death			
2738	catch (dripping water) in one's cupped hands			
